VISIT,VISITNUM,TRTA,TRTAN,PARAMCD,PARAM,Effect,lsmeans,lsmeans_stderr,covariatestructure
WEEK 26,13,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-2.3456,7.2400,Heterogeneous Compound Symmetry
WEEK 26,13,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-0.2082,6.8116,Heterogeneous Compound Symmetry
,_,Placebo,0,PLAT,Platelet (GI/L),TRTAN,-4.7379,1.3572,Heterogeneous First Order Autoregressive
,_,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN,2.3024,1.6927,Heterogeneous First Order Autoregressive
,_,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN,3.5182,1.6611,Heterogeneous First Order Autoregressive
WEEK 2,4,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-2.2630,3.8023,Heterogeneous First Order Autoregressive
WEEK 2,4,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,6.6024,3.7887,Heterogeneous First Order Autoregressive
WEEK 2,4,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,5.8155,3.7813,Heterogeneous First Order Autoregressive
WEEK 4,5,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-3.3307,3.8350,Heterogeneous First Order Autoregressive
WEEK 4,5,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,3.7609,4.0509,Heterogeneous First Order Autoregressive
WEEK 4,5,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,5.8120,4.0697,Heterogeneous First Order Autoregressive
WEEK 6,7,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,2.4743,4.0395,Heterogeneous First Order Autoregressive
WEEK 6,7,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,1.2278,4.4601,Heterogeneous First Order Autoregressive
WEEK 6,7,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,4.7259,4.1432,Heterogeneous First Order Autoregressive
WEEK 8,8,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-4.0523,4.0285,Heterogeneous First Order Autoregressive
WEEK 8,8,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,3.3032,4.4097,Heterogeneous First Order Autoregressive
WEEK 8,8,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,6.5072,4.5477,Heterogeneous First Order Autoregressive
WEEK 12,9,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-8.8262,4.3456,Heterogeneous First Order Autoregressive
WEEK 12,9,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-0.9245,4.5253,Heterogeneous First Order Autoregressive
WEEK 12,9,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,5.5470,4.4854,Heterogeneous First Order Autoregressive
WEEK 16,10,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-9.4305,4.2339,Heterogeneous First Order Autoregressive
WEEK 16,10,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-0.7422,5.1737,Heterogeneous First Order Autoregressive
WEEK 16,10,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,0.3004,5.4680,Heterogeneous First Order Autoregressive
WEEK 20,11,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-6.1968,4.1680,Heterogeneous First Order Autoregressive
WEEK 20,11,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,8.3463,5.9102,Heterogeneous First Order Autoregressive
WEEK 20,11,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-0.3256,6.0669,Heterogeneous First Order Autoregressive
WEEK 24,12,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-9.5556,3.3097,Heterogeneous First Order Autoregressive
WEEK 24,12,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,1.4934,5.2325,Heterogeneous First Order Autoregressive
WEEK 24,12,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,3.4896,4.6445,Heterogeneous First Order Autoregressive
WEEK 26,13,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-1.4606,4.7283,Heterogeneous First Order Autoregressive
WEEK 26,13,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-2.3456,7.2400,Heterogeneous First Order Autoregressive
WEEK 26,13,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-0.2082,6.8116,Heterogeneous First Order Autoregressive
,_,Placebo,0,PLAT,Platelet (GI/L),TRTAN,-4.7379,1.3572,Toeplitz
,_,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN,2.3024,1.6927,Toeplitz
,_,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN,3.5182,1.6611,Toeplitz
WEEK 2,4,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-2.2630,3.8023,Toeplitz
WEEK 2,4,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,6.6024,3.7887,Toeplitz
WEEK 2,4,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,5.8155,3.7813,Toeplitz
WEEK 4,5,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-3.3307,3.8350,Toeplitz
WEEK 4,5,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,3.7609,4.0509,Toeplitz
WEEK 4,5,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,5.8120,4.0697,Toeplitz
WEEK 6,7,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,2.4743,4.0395,Toeplitz
WEEK 6,7,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,1.2278,4.4601,Toeplitz
WEEK 6,7,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,4.7259,4.1432,Toeplitz
WEEK 8,8,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-4.0523,4.0285,Toeplitz
WEEK 8,8,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,3.3032,4.4097,Toeplitz
WEEK 8,8,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,6.5072,4.5477,Toeplitz
WEEK 12,9,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-8.8262,4.3456,Toeplitz
WEEK 12,9,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-0.9245,4.5253,Toeplitz
WEEK 12,9,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,5.5470,4.4854,Toeplitz
WEEK 16,10,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-9.4305,4.2339,Toeplitz
WEEK 16,10,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-0.7422,5.1737,Toeplitz
WEEK 16,10,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,0.3004,5.4680,Toeplitz
WEEK 20,11,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-6.1968,4.1680,Toeplitz
WEEK 20,11,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,8.3463,5.9102,Toeplitz
WEEK 20,11,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-0.3256,6.0669,Toeplitz
WEEK 24,12,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-9.5556,3.3097,Toeplitz
WEEK 24,12,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,1.4934,5.2325,Toeplitz
WEEK 24,12,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,3.4896,4.6445,Toeplitz
WEEK 26,13,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-1.4606,4.7283,Toeplitz
WEEK 26,13,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-2.3456,7.2400,Toeplitz
WEEK 26,13,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-0.2082,6.8116,Toeplitz
,_,Placebo,0,PLAT,Platelet (GI/L),TRTAN,-4.7379,1.3572,Unstructured
,_,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN,2.3024,1.6927,Unstructured
,_,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN,3.5182,1.6611,Unstructured
WEEK 2,4,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-2.2630,3.8023,Unstructured
WEEK 2,4,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,6.6024,3.7887,Unstructured
WEEK 2,4,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,5.8155,3.7813,Unstructured
WEEK 4,5,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-3.3307,3.8350,Unstructured
WEEK 4,5,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,3.7609,4.0509,Unstructured
WEEK 4,5,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,5.8120,4.0697,Unstructured
WEEK 6,7,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,2.4743,4.0395,Unstructured
WEEK 6,7,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,1.2278,4.4601,Unstructured
WEEK 6,7,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,4.7259,4.1432,Unstructured
WEEK 8,8,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-4.0523,4.0285,Unstructured
WEEK 8,8,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,3.3032,4.4097,Unstructured
WEEK 8,8,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,6.5072,4.5477,Unstructured
WEEK 12,9,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-8.8262,4.3456,Unstructured
WEEK 12,9,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-0.9245,4.5253,Unstructured
WEEK 12,9,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,5.5470,4.4854,Unstructured
WEEK 16,10,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-9.4305,4.2339,Unstructured
WEEK 16,10,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-0.7422,5.1737,Unstructured
WEEK 16,10,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,0.3004,5.4680,Unstructured
WEEK 20,11,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-6.1968,4.1680,Unstructured
WEEK 20,11,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,8.3463,5.9102,Unstructured
WEEK 20,11,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-0.3256,6.0669,Unstructured
WEEK 24,12,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-9.5556,3.3097,Unstructured
WEEK 24,12,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,1.4934,5.2325,Unstructured
WEEK 24,12,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,3.4896,4.6445,Unstructured
WEEK 26,13,Placebo,0,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-1.4606,4.7283,Unstructured
WEEK 26,13,Xanomeline Low Dose,54,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-2.3456,7.2400,Unstructured
WEEK 26,13,Xanomeline High Dose,81,PLAT,Platelet (GI/L),TRTAN*VISITNUM,-0.2082,6.8116,Unstructured
,_,Placebo,0,POLYCHR,Polychromasia,TRTAN,,,Compound Symmetry
,_,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN,,,Compound Symmetry
WEEK 2,4,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Compound Symmetry
WEEK 20,11,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Compound Symmetry
WEEK 20,11,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Compound Symmetry
WEEK 24,12,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Compound Symmetry
WEEK 26,13,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Compound Symmetry
,_,Placebo,0,POLYCHR,Polychromasia,TRTAN,,,First Order Autoregressive
,_,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN,,,First Order Autoregressive
WEEK 2,4,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,First Order Autoregressive
WEEK 20,11,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,First Order Autoregressive
WEEK 20,11,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,First Order Autoregressive
WEEK 24,12,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,First Order Autoregressive
WEEK 26,13,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,First Order Autoregressive
,_,Placebo,0,POLYCHR,Polychromasia,TRTAN,,,Heterogeneous Compound Symmetry
,_,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN,,,Heterogeneous Compound Symmetry
WEEK 2,4,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Heterogeneous Compound Symmetry
WEEK 20,11,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Heterogeneous Compound Symmetry
WEEK 20,11,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Heterogeneous Compound Symmetry
WEEK 24,12,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Heterogeneous Compound Symmetry
WEEK 26,13,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Heterogeneous Compound Symmetry
,_,Placebo,0,POLYCHR,Polychromasia,TRTAN,,,Heterogeneous First Order Autoregressive
,_,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN,,,Heterogeneous First Order Autoregressive
WEEK 2,4,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Heterogeneous First Order Autoregressive
WEEK 20,11,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Heterogeneous First Order Autoregressive
WEEK 20,11,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Heterogeneous First Order Autoregressive
WEEK 24,12,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Heterogeneous First Order Autoregressive
WEEK 26,13,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Heterogeneous First Order Autoregressive
,_,Placebo,0,POLYCHR,Polychromasia,TRTAN,,,Toeplitz
,_,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN,,,Toeplitz
WEEK 2,4,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Toeplitz
WEEK 20,11,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Toeplitz
WEEK 20,11,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Toeplitz
WEEK 24,12,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Toeplitz
WEEK 26,13,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Toeplitz
,_,Placebo,0,POLYCHR,Polychromasia,TRTAN,,,Unstructured
,_,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN,,,Unstructured
WEEK 2,4,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Unstructured
WEEK 20,11,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Unstructured
WEEK 20,11,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Unstructured
WEEK 24,12,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Unstructured
WEEK 26,13,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Unstructured
,_,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN,-0.09307,0.008955,Compound Symmetry
,_,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN,-0.1619,0.01110,Compound Symmetry
,_,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN,-0.1118,0.01106,Compound Symmetry
WEEK 2,4,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07054,0.02532,Compound Symmetry
WEEK 2,4,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1168,0.02485,Compound Symmetry
WEEK 2,4,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08362,0.02545,Compound Symmetry
WEEK 4,5,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1185,0.02526,Compound Symmetry
WEEK 4,5,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1782,0.02653,Compound Symmetry
WEEK 4,5,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1005,0.02697,Compound Symmetry
WEEK 6,7,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1187,0.02681,Compound Symmetry
WEEK 6,7,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1806,0.02892,Compound Symmetry
WEEK 6,7,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08997,0.02721,Compound Symmetry
WEEK 8,8,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1103,0.02673,Compound Symmetry
WEEK 8,8,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.2062,0.02916,Compound Symmetry
WEEK 8,8,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1074,0.02970,Compound Symmetry
WEEK 12,9,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1355,0.02855,Compound Symmetry
WEEK 12,9,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.2160,0.03011,Compound Symmetry
WEEK 12,9,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1321,0.02967,Compound Symmetry
WEEK 16,10,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.05108,0.02791,Compound Symmetry
WEEK 16,10,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1814,0.03362,Compound Symmetry
WEEK 16,10,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1245,0.03646,Compound Symmetry
WEEK 20,11,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08779,0.02726,Compound Symmetry
WEEK 20,11,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1462,0.03971,Compound Symmetry
WEEK 20,11,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1362,0.04069,Compound Symmetry
WEEK 24,12,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07863,0.02181,Compound Symmetry
WEEK 24,12,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07781,0.03345,Compound Symmetry
WEEK 24,12,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08145,0.03070,Compound Symmetry
WEEK 26,13,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.06659,0.03116,Compound Symmetry
WEEK 26,13,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1538,0.04729,Compound Symmetry
WEEK 26,13,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1504,0.04583,Compound Symmetry
,_,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN,-0.09307,0.008955,First Order Autoregressive
,_,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN,-0.1619,0.01110,First Order Autoregressive
,_,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN,-0.1118,0.01106,First Order Autoregressive
WEEK 2,4,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07054,0.02532,First Order Autoregressive
WEEK 2,4,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1168,0.02485,First Order Autoregressive
WEEK 2,4,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08362,0.02545,First Order Autoregressive
WEEK 4,5,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1185,0.02526,First Order Autoregressive
WEEK 4,5,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1782,0.02653,First Order Autoregressive
WEEK 4,5,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1005,0.02697,First Order Autoregressive
WEEK 6,7,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1187,0.02681,First Order Autoregressive
WEEK 6,7,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1806,0.02892,First Order Autoregressive
WEEK 6,7,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08997,0.02721,First Order Autoregressive
WEEK 8,8,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1103,0.02673,First Order Autoregressive
WEEK 8,8,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.2062,0.02916,First Order Autoregressive
WEEK 8,8,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1074,0.02970,First Order Autoregressive
WEEK 12,9,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1355,0.02855,First Order Autoregressive
WEEK 12,9,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.2160,0.03011,First Order Autoregressive
WEEK 12,9,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1321,0.02967,First Order Autoregressive
WEEK 16,10,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.05108,0.02791,First Order Autoregressive
WEEK 16,10,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1814,0.03362,First Order Autoregressive
WEEK 16,10,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1245,0.03646,First Order Autoregressive
WEEK 20,11,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08779,0.02726,First Order Autoregressive
WEEK 20,11,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1462,0.03971,First Order Autoregressive
WEEK 20,11,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1362,0.04069,First Order Autoregressive
WEEK 24,12,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07863,0.02181,First Order Autoregressive
WEEK 24,12,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07781,0.03345,First Order Autoregressive
WEEK 24,12,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08145,0.03070,First Order Autoregressive
WEEK 26,13,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.06659,0.03116,First Order Autoregressive
WEEK 26,13,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1538,0.04729,First Order Autoregressive
WEEK 26,13,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1504,0.04583,First Order Autoregressive
,_,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN,-0.09307,0.008955,Heterogeneous Compound Symmetry
,_,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN,-0.1619,0.01110,Heterogeneous Compound Symmetry
,_,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN,-0.1118,0.01106,Heterogeneous Compound Symmetry
WEEK 2,4,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07054,0.02532,Heterogeneous Compound Symmetry
WEEK 2,4,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1168,0.02485,Heterogeneous Compound Symmetry
WEEK 2,4,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08362,0.02545,Heterogeneous Compound Symmetry
WEEK 4,5,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1185,0.02526,Heterogeneous Compound Symmetry
WEEK 4,5,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1782,0.02653,Heterogeneous Compound Symmetry
WEEK 4,5,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1005,0.02697,Heterogeneous Compound Symmetry
WEEK 6,7,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1187,0.02681,Heterogeneous Compound Symmetry
WEEK 6,7,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1806,0.02892,Heterogeneous Compound Symmetry
WEEK 6,7,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08997,0.02721,Heterogeneous Compound Symmetry
WEEK 8,8,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1103,0.02673,Heterogeneous Compound Symmetry
WEEK 8,8,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.2062,0.02916,Heterogeneous Compound Symmetry
WEEK 8,8,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1074,0.02970,Heterogeneous Compound Symmetry
WEEK 12,9,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1355,0.02855,Heterogeneous Compound Symmetry
