"PARAMCD","corr","weight","TRTA","VISIT","emmean","SE","df","lower.CL","upper.CL"
"MCHC","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 2",-0.142537904641679,0.0881376702572401,1415,-0.315432452634987,0.0303566433516289
"MCHC","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 2",-0.146976637069101,0.0869059979115105,1425,-0.317454060800593,0.0235007866623907
"MCHC","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 2",-0.0279229782306169,0.0872720858871245,1425,-0.199118531164253,0.143272574703019
"MCHC","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 2",-0.0307108608104969,0.0877951303077712,1415,-0.202933468082428,0.141511746461434
"MCHC","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 2",-0.0295368376162938,0.0866799376003251,1425,-0.199570814630816,0.140497139398229
"MCHC","corCAR1","hetroscedastic","Placebo","WEEK 4",-0.333486195916774,0.079543395244192,1425,-0.489520916441968,-0.17745147539158
"MCHC","corCompSymm","hetroscedastic","Placebo","WEEK 4",-0.337476100020821,0.0784105749514367,1415,-0.491289570181276,-0.183662629860365
"MCHC","corSymm","hetroscedastic","Placebo","WEEK 4",-0.340841271446564,0.0787655252799735,1425,-0.495350098814958,-0.18633244407817
"MCHC","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 4",-0.221978891191914,0.0846930784914048,1425,-0.388115385520016,-0.055842396863812
"MCHC","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 4",-0.22034431507619,0.0838681190442962,1415,-0.384863532465208,-0.0558250976871711
"MCHC","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 4",-0.21959945077948,0.0842992425326528,1425,-0.384963384625747,-0.0542355169332127
"MCHC","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 4",-0.0619470886114074,0.0844872024716204,1425,-0.227679730336647,0.103785553113832
"MCHC","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 4",-0.0639047887585256,0.0834085167712225,1415,-0.227522431065881,0.0997128535488298
"MCHC","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 4",-0.0662766700506498,0.0839877567186565,1425,-0.231029583940009,0.0984762438387089
"MCHC","corCAR1","hetroscedastic","Placebo","WEEK 6",-0.0318802700209431,0.0907154366962453,1425,-0.209830403640027,0.146069863598141
"MCHC","corCompSymm","hetroscedastic","Placebo","WEEK 6",-0.0322172466003478,0.0913944999682164,1415,-0.211500528254609,0.147066035053913
"MCHC","corSymm","hetroscedastic","Placebo","WEEK 6",-0.040481143919426,0.0909970710066688,1425,-0.21898373988667,0.138021452047818
"MCHC","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 6",-0.3220104146988,0.100928724138439,1425,-0.519995240661527,-0.124025588736072
"MCHC","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 6",-0.313050376009984,0.101593106746469,1415,-0.512339672163393,-0.113761079856576
"MCHC","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 6",-0.319184021413288,0.101257615767551,1425,-0.517814011104242,-0.120554031722335
"MCHC","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 6",-0.168622761979989,0.096546795967573,1425,-0.358011865627827,0.0207663416678493
"MCHC","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 6",-0.181111472734675,0.0968743588783252,1415,-0.371144275298272,0.00892132982892196
"MCHC","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 6",-0.185401537981721,0.0969561347628998,1425,-0.375593612942675,0.00479053697923321
"MCHC","corCAR1","hetroscedastic","Placebo","WEEK 8",-0.192988738404233,0.0808621262023061,1425,-0.351610321306443,-0.0343671555020233
"MCHC","corCompSymm","hetroscedastic","Placebo","WEEK 8",-0.197750420407416,0.0795456088002593,1415,-0.353790420537139,-0.0417104202776916
"MCHC","corSymm","hetroscedastic","Placebo","WEEK 8",-0.19764387375431,0.0794933443884185,1425,-0.35358041301293,-0.0417073344956893
"MCHC","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 8",-0.227643557218892,0.0925879162736282,1425,-0.409266803189405,-0.046020311248378
"MCHC","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 8",-0.223779000100975,0.0908793719115449,1415,-0.402051784969276,-0.0455062152326733
"MCHC","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 8",-0.233400230888666,0.09013595632079,1425,-0.410213638345176,-0.0565868234321548
"MCHC","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 8",-0.0316596077944981,0.0909867055655454,1425,-0.210141870600154,0.146822655011158
"MCHC","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 8",-0.0328263606228129,0.0889371440419619,1415,-0.207289189899692,0.141636468654066
"MCHC","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 8",-0.0326975530220015,0.0886652862049662,1425,-0.206626049672243,0.14123094362824
"MCHC","corCAR1","hetroscedastic","Placebo","WEEK 12",-0.253220205453395,0.0884702255438472,1425,-0.426766065234167,-0.0796743456726222
"MCHC","corCompSymm","hetroscedastic","Placebo","WEEK 12",-0.252314598962926,0.0863879464362576,1415,-0.421776815374755,-0.0828523825510972
"MCHC","corSymm","hetroscedastic","Placebo","WEEK 12",-0.248798154433883,0.0850658038922267,1425,-0.415665798137383,-0.0819305107303816
"MCHC","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 12",-0.143793134223829,0.102935684523115,1425,-0.345714874141092,0.0581286056934341
"MCHC","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 12",-0.136606930330182,0.099883151291466,1415,-0.332541906195585,0.0593280455352212
"MCHC","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 12",-0.14034943328207,0.0982650565366635,1425,-0.333109128628495,0.0524102620643551
"MCHC","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 12",-0.0809350828264336,0.101298065851382,1425,-0.279644420620475,0.117774254967608
"MCHC","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 12",-0.0896716757085965,0.0978010680908971,1415,-0.281522349903713,0.10217899848652
"MCHC","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 12",-0.085300741272721,0.0967764784302651,1425,-0.275140396959049,0.104538914413607
"MCHC","corCAR1","hetroscedastic","Placebo","WEEK 16",-0.344599348939603,0.0938317943327371,1425,-0.52866262358534,-0.160536074293865
"MCHC","corCompSymm","hetroscedastic","Placebo","WEEK 16",-0.363059513663994,0.0904464472951738,1415,-0.540483055460131,-0.185635971867857
"MCHC","corSymm","hetroscedastic","Placebo","WEEK 16",-0.367923697122035,0.0905795631358301,1425,-0.545607297071529,-0.190240097172542
"MCHC","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 16",-0.463294319099497,0.121579395194065,1425,-0.701788123550386,-0.224800514648608
"MCHC","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 16",-0.446060060207233,0.11557960080541,1415,-0.672785849307119,-0.219334271107347
"MCHC","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 16",-0.457110428896734,0.115432001971734,1425,-0.683545321599385,-0.230675536194083
"MCHC","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 16",-0.0975794656781638,0.126413333151467,1425,-0.345555668458969,0.150396737102642
"MCHC","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 16",-0.118200581398602,0.119278598387917,1415,-0.352182479188329,0.115781316391125
"MCHC","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 16",-0.124008790897432,0.119149444551487,1425,-0.357735930960402,0.109718349165537
"MCHC","corCAR1","hetroscedastic","Placebo","WEEK 20",-0.196799225583839,0.0952607841618169,1425,-0.383665649729661,-0.00993280143801667
"MCHC","corCompSymm","hetroscedastic","Placebo","WEEK 20",-0.215407422888966,0.0949104945199817,1415,-0.401587826817961,-0.0292270189599704
"MCHC","corSymm","hetroscedastic","Placebo","WEEK 20",-0.211724524035814,0.0937663715718038,1425,-0.395659463422705,-0.0277895846489234
"MCHC","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 20",-0.506263844670424,0.138462454826784,1425,-0.777875967534983,-0.234651721805865
"MCHC","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 20",-0.49944349181335,0.134582992062732,1415,-0.763447129671721,-0.235439853954979
"MCHC","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 20",-0.489496801463206,0.134284239226853,1425,-0.752912810729297,-0.226080792197115
"MCHC","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 20",-0.238507001354117,0.135153456832742,1425,-0.50362809406295,0.0266140913547153
"MCHC","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 20",-0.227806874893543,0.130398522195761,1415,-0.483602081281806,0.0279883314947194
"MCHC","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 20",-0.2248876629396,0.131256842209743,1425,-0.482365039010144,0.0325897131309436
"MCHC","corCAR1","hetroscedastic","Placebo","WEEK 24",-0.387716488404294,0.10706438597487,1425,-0.597737213475245,-0.177695763333343
"MCHC","corCompSymm","hetroscedastic","Placebo","WEEK 24",-0.437425495146389,0.106457156972705,1415,-0.64625631608514,-0.228594674207638
"MCHC","corSymm","hetroscedastic","Placebo","WEEK 24",-0.425766788758015,0.105342657099385,1425,-0.632410118596065,-0.219123458919964
"MCHC","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 24",-0.221107113862139,0.163597489574513,1425,-0.542024878134295,0.0998106504100173
"MCHC","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 24",-0.224358758361999,0.157524432246106,1415,-0.53336528680329,0.0846477700792912
"MCHC","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 24",-0.2000110838174,0.156176419144804,1425,-0.506371452759087,0.106349285124288
"MCHC","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 24",-0.186773812336561,0.150700393660563,1425,-0.48239224471143,0.108844620038309
"MCHC","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 24",-0.154163285856388,0.144544768953886,1415,-0.437708362781385,0.129381791068609
"MCHC","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 24",-0.154858192012517,0.144431542032224,1425,-0.438179456170731,0.128463072145698
"MCHC","corCAR1","hetroscedastic","Placebo","WEEK 26",-0.259723327040003,0.124345871355328,1425,-0.503643934474812,-0.0158027196051944
"MCHC","corCompSymm","hetroscedastic","Placebo","WEEK 26",-0.303135546008055,0.122919853939439,1415,-0.544260283299565,-0.0620108087165457
"MCHC","corSymm","hetroscedastic","Placebo","WEEK 26",-0.274837927112949,0.122032753105235,1425,-0.514221052100761,-0.0354548021251369
"MCHC","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 26",-0.623821647909436,0.187435038480092,1425,-0.991499866271704,-0.256143429547167
"MCHC","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 26",-0.637030516473856,0.179236668045201,1415,-0.988628676659579,-0.285432356288132
"MCHC","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 26",-0.619609928239036,0.18019952423005,1425,-0.973094743863146,-0.266125112614927
"MCHC","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 26",-0.386680985174685,0.180475328765458,1425,-0.74070682728465,-0.0326551430647202
"MCHC","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 26",-0.336964098369075,0.172612871956718,1415,-0.675568742531789,0.00164054579363898
"MCHC","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 26",-0.332523571505861,0.175237865591851,1425,-0.676275448064746,0.0112283050530239
"MCV","corCAR1","hetroscedastic","Placebo","Overall",1.29209999365814,0.271459603259505,1415,0.759593458518135,1.82460652879814
"MCV","corCompSymm","hetroscedastic","Placebo","Overall",1.2570798429577,0.33041221509062,1415,0.608929393634157,1.90523029228124
"MCV","corSymm","hetroscedastic","Placebo","Overall",1.27960968210019,0.327105167592997,1380,0.637932543415967,1.92128682078441
"MCV","corCAR1","hetroscedastic","Xanomeline Low Dose","Overall",1.22011150070951,0.330808024539674,1415,0.57118461498158,1.86903838643744
"MCV","corCompSymm","hetroscedastic","Xanomeline Low Dose","Overall",1.16066438522857,0.36373098442538,1415,0.447154441525232,1.87417432893191
"MCV","corSymm","hetroscedastic","Xanomeline Low Dose","Overall",1.14375908746948,0.365753542919738,1380,0.426266029773812,1.86125214516515
"MCV","corCAR1","hetroscedastic","Xanomeline High Dose","Overall",0.677708998227437,0.32576919639597,1415,0.0386664889730277,1.31675150748185
"MCV","corCompSymm","hetroscedastic","Xanomeline High Dose","Overall",0.596800996400077,0.360803807959415,1415,-0.110966875264116,1.30456886806427
"MCV","corSymm","hetroscedastic","Xanomeline High Dose","Overall",0.612601030656362,0.36388255086389,1380,-0.10122173091488,1.3264237922276
"MCV","corCAR1","hetroscedastic","Placebo","WEEK 2",1.02806920107682,0.377885075471959,1415,0.286793999151747,1.7693444030019
"MCV","corCompSymm","hetroscedastic","Placebo","WEEK 2",1.06162988580975,0.386044187948882,1415,0.304349426886083,1.81891034473341
"MCV","corSymm","hetroscedastic","Placebo","WEEK 2",1.06913618883314,0.382986883430051,1380,0.317836754093655,1.82043562357262
"MCV","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 2",0.444707966172663,0.3916576025371,1415,-0.323584002076089,1.21299993442142
"MCV","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 2",0.443199967299144,0.399934623531233,1415,-0.341328552237327,1.22772848683562
"MCV","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 2",0.395072194383773,0.396866024372946,1380,-0.383453736082349,1.17359812484989
"MCV","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 2",0.178754535392207,0.391893521028643,1415,-0.590000220457346,0.94750929124176
"MCV","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 2",0.191393195265363,0.399553921868444,1415,-0.592388523933453,0.975174914464179
"MCV","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 2",0.179407282541669,0.39687771852285,1380,-0.599141588157116,0.957956153240453
"MCV","corCAR1","hetroscedastic","Placebo","WEEK 4",1.5735105433376,0.375783176283561,1415,0.836358514955068,2.31066257172014
"MCV","corCompSymm","hetroscedastic","Placebo","WEEK 4",1.59390556251355,0.370150854212433,1415,0.867802133167026,2.32000899186008
"MCV","corSymm","hetroscedastic","Placebo","WEEK 4",1.65107465149252,0.375756283420382,1380,0.913959372751898,2.38818993023313
"MCV","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 4",0.944563263781012,0.395697337962306,1415,0.168346781209211,1.72077974635281
"MCV","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 4",0.885383510903367,0.391830072586071,1415,0.116753218178007,1.65401380362873
"MCV","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 4",0.882558028141193,0.396217449251953,1380,0.105304397440076,1.65981165884231
"MCV","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 4",0.0548432574849867,0.396533309837152,1415,-0.723013102553675,0.832699617523649
"MCV","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 4",0.0439494842103235,0.391543758586336,1415,-0.724119162973195,0.812018131393842
"MCV","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 4",0.0616139284276896,0.396358835705062,1380,-0.715917057887669,0.839144914743048
"MCV","corCAR1","hetroscedastic","Placebo","WEEK 6",1.03502484508241,0.434822211234959,1415,0.182059371301431,1.8879903188634
"MCV","corCompSymm","hetroscedastic","Placebo","WEEK 6",1.06797281772076,0.438840319859045,1415,0.207125253656227,1.92882038178529
"MCV","corSymm","hetroscedastic","Placebo","WEEK 6",1.09837903519282,0.427789530912181,1380,0.259190941116768,1.93756712926887
"MCV","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 6",0.91920045078401,0.47610507378829,1415,-0.0147472164245527,1.85314811799257
"MCV","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 6",0.894033048817734,0.478297841521575,1415,-0.044216043479488,1.83228214111496
"MCV","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 6",1.01572006996336,0.467777271188675,1380,0.0980886454077579,1.93335149451897
"MCV","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 6",0.661573509533684,0.463106184612822,1415,-0.246874991860214,1.57002201092758
"MCV","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 6",0.696728340950477,0.463014840088872,1415,-0.211540975196817,1.60499765709777
"MCV","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 6",0.69147698914286,0.45478918021682,1380,-0.200675898607237,1.58362987689296
"MCV","corCAR1","hetroscedastic","Placebo","WEEK 8",1.34104470297458,0.377873657313756,1415,0.599791899387192,2.08229750656197
"MCV","corCompSymm","hetroscedastic","Placebo","WEEK 8",1.29766915225338,0.365565250633586,1415,0.580561035078452,2.01477726942831
"MCV","corSymm","hetroscedastic","Placebo","WEEK 8",1.29334952025505,0.363518746861146,1380,0.580240427358751,2.00645861315135
"MCV","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 8",0.817713902645995,0.42429442733471,1415,-0.0145998289968943,1.65002763428888
"MCV","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 8",0.890551546861415,0.405862777966112,1415,0.0943941111253045,1.68670898259753
"MCV","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 8",0.853937005104796,0.403849701507793,1380,0.0617113034172097,1.64616270679238
"MCV","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 8",0.554901805396325,0.420173100398068,1415,-0.26932735859503,1.37913096938768
"MCV","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 8",0.50177974872985,0.40041731235383,1415,-0.28369563343143,1.28725513089113
"MCV","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 8",0.507611013320284,0.400030251253636,1380,-0.277122131987137,1.2923441586277
"MCV","corCAR1","hetroscedastic","Placebo","WEEK 12",1.50594856804571,0.438665959627827,1415,0.645443036318497,2.36645409977291
"MCV","corCompSymm","hetroscedastic","Placebo","WEEK 12",1.32902673881181,0.426553752822228,1415,0.492281019599996,2.16577245802363
"MCV","corSymm","hetroscedastic","Placebo","WEEK 12",1.43900125206603,0.422483128697855,1380,0.610222644989688,2.26777985914237
"MCV","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 12",1.01789716722793,0.502686424396869,1415,0.0318064085908263,2.00398792586503
"MCV","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 12",1.0133675334154,0.47885808395778,1415,0.0740194460744941,1.9527156207563
"MCV","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 12",0.975035678862493,0.474680374217755,1380,0.0438625440601861,1.9062088136648
"MCV","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 12",0.896547224136915,0.499976692320734,1415,-0.0842280104896391,1.87732245876347
"MCV","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 12",0.917073372417694,0.472094251528738,1415,-0.00900649774537177,1.84315324258076
"MCV","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 12",0.908896479239443,0.469433814237987,1380,-0.0119845601474167,1.8297775186263
"MCV","corCAR1","hetroscedastic","Placebo","WEEK 16",1.62346405585108,0.511926540884909,1415,0.619247497440256,2.62768061426191
"MCV","corCompSymm","hetroscedastic","Placebo","WEEK 16",1.45098495692922,0.48167580315831,1415,0.506109513508606,2.39586040034983
"MCV","corSymm","hetroscedastic","Placebo","WEEK 16",1.3967275629735,0.487200600181389,1380,0.440993694902622,2.35246143104439
"MCV","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 16",1.75486622966988,0.639283735825289,1415,0.500820459882731,3.00891199945703
"MCV","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 16",1.53540557409554,0.581351486169222,1415,0.395002133284046,2.67580901490703
"MCV","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 16",1.5024758015255,0.584144811070054,1380,0.356567977131063,2.64838362591993
"MCV","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 16",0.665201163836559,0.663762470951306,1415,-0.636863118723939,1.96726544639706
"MCV","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 16",0.682692757603082,0.596187388241901,1415,-0.486813410514935,1.8521989257211
"MCV","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 16",0.694551460814466,0.598431045450055,1380,-0.479381448194153,1.86848436982309
"MCV","corCAR1","hetroscedastic","Placebo","WEEK 20",1.05336094123756,0.485500380425983,1415,0.100983046753399,2.00573883572171
"MCV","corCompSymm","hetroscedastic","Placebo","WEEK 20",0.983320348603151,0.461296252159092,1415,0.0784222865681883,1.88821841063811
"MCV","corSymm","hetroscedastic","Placebo","WEEK 20",1.01929889040347,0.459792660502158,1380,0.117330752907904,1.92126702789904
"MCV","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 20",1.90771608992117,0.675144351118252,1415,0.583324634189036,3.23210754565331
"MCV","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 20",1.84483906588427,0.605197059918435,1415,0.657659148193155,3.03201898357538
"MCV","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 20",1.55615677708801,0.596755056096501,1380,0.385511630424349,2.72680192375167
"MCV","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 20",1.04963678286967,0.670525232430543,1415,-0.265693616048648,2.36496718178798
"MCV","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 20",0.883041158679574,0.590562366303718,1415,-0.275430730649179,2.04151304800833
"MCV","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 20",0.843189044398809,0.588239269138346,1380,-0.310750814943459,1.99712890374108
"MCV","corCAR1","hetroscedastic","Placebo","WEEK 24",1.19989721521746,0.489084705493769,1415,0.240488158454477,2.15930627198044
"MCV","corCompSymm","hetroscedastic","Placebo","WEEK 24",1.29032202568614,0.475856060826421,1415,0.356862832740187,2.2237812186321
"MCV","corSymm","hetroscedastic","Placebo","WEEK 24",1.316434437737,0.469978468336746,1380,0.39448495884417,2.23838391662984
"MCV","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 24",0.558733893554148,0.723701318575847,1415,-0.860908944657287,1.97837673176558
"MCV","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 24",0.433016277550906,0.649371363077576,1415,-0.840817804645893,1.70685035974771
"MCV","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 24",0.407803034172502,0.644387236322331,1380,-0.856281422366667,1.67188749071167
"MCV","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 24",0.86518692229641,0.68526989089487,1415,-0.479067216642092,2.20944106123491
"MCV","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 24",0.61036126154237,0.606030630108035,1415,-0.578453822369167,1.79917634545391
"MCV","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 24",0.641865201492643,0.614973729448654,1380,-0.564519234382669,1.84824963736796
"MCV","corCAR1","hetroscedastic","Placebo","WEEK 26",1.2685798701,0.550847735332143,1415,0.188013865400493,2.3491458747995
"MCV","corCompSymm","hetroscedastic","Placebo","WEEK 26",1.23888709829153,0.549338795387543,1415,0.161281093429888,2.31649310315317
"MCV","corSymm","hetroscedastic","Placebo","WEEK 26",1.23308559994818,0.538994233927805,1380,0.175748963113301,2.29042223678305
"MCV","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 26",2.61560454262878,0.817436270349253,1415,1.01208729440926,4.2191217908483
"MCV","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 26",2.50618294222938,0.742073128320083,1415,1.05050119202631,3.96186469243246
"MCV","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 26",2.70507319798372,0.750884362813583,1380,1.23207497860842,4.17807141735903
"MCV","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 26",1.17273578310018,0.792388476000328,1415,-0.381646661923989,2.72711822812435
"MCV","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 26",0.844189648201962,0.719771056130241,1415,-0.567743422471428,2.25612271887535
"MCV","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 26",0.98479787652939,0.735956676676678,1380,-0.458916932259679,2.42851268531846
"MICROCY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MONO","corCAR1","hetroscedastic","Placebo","Overall",0.0100996298878121,0.00735938786805926,1433,-0.00433669856073099,0.0245359583363552
"MONO","corCompSymm","hetroscedastic","Placebo","Overall",0.00890051034808135,0.00980202063459005,1433,-0.0103273373856263,0.028128358081789
"MONO","corSymm","hetroscedastic","Placebo","Overall",0.00962739351695975,0.00950718786447817,1398,-0.00902249881189665,0.0282772858458161
"MONO","corCAR1","hetroscedastic","Xanomeline Low Dose","Overall",0.0124597661597605,0.00930493964311377,1433,-0.00579299715291485,0.0307125294724358
"MONO","corCompSymm","hetroscedastic","Xanomeline Low Dose","Overall",0.0159595503905447,0.01111986125815,1433,-0.00585340094493329,0.0377725017260227
"MONO","corSymm","hetroscedastic","Xanomeline Low Dose","Overall",0.0157278015269775,0.0109209347141879,1398,-0.00569538474570203,0.037150987799657
"MONO","corCAR1","hetroscedastic","Xanomeline High Dose","Overall",0.00713380646032137,0.00914503429784048,1433,-0.010805283198182,0.0250728961188247
"MONO","corCompSymm","hetroscedastic","Xanomeline High Dose","Overall",0.00983551018245385,0.0110212616543951,1433,-0.0117840261176677,0.0314550464825754
"MONO","corSymm","hetroscedastic","Xanomeline High Dose","Overall",0.0082408203193037,0.010874140541831,1398,-0.0130905715880479,0.0295722122266553
"MONO","corCAR1","hetroscedastic","Placebo","WEEK 2",-0.0178525957185325,0.0129861900127833,1433,-0.0433265763920322,0.00762138495496716
"MONO","corCompSymm","hetroscedastic","Placebo","WEEK 2",-0.0179465822887786,0.0131434588095941,1433,-0.043729064708099,0.00783590013054176
"MONO","corSymm","hetroscedastic","Placebo","WEEK 2",-0.0165436345114238,0.0133045500290203,1398,-0.0426426691641624,0.00955540014131474
"MONO","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 2",0.0112144802692331,0.0134079053407829,1433,-0.0150867459708728,0.0375157065093391
"MONO","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 2",0.0109007126365318,0.0135443681592057,1433,-0.0156682019090534,0.0374696271821169
"MONO","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 2",0.011630646874864,0.0137287280462163,1398,-0.0153004818167996,0.0385617755665276
"MONO","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 2",-0.00208575911485297,0.0134125782101671,1433,-0.028396151752822,0.0242246335231161
"MONO","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 2",-0.00111574096549933,0.0135572076502681,1433,-0.027709841724043,0.0254783597930443
"MONO","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 2",-0.00191935742055564,0.0137617377388022,1398,-0.0289152399827972,0.0250765251416859
"MONO","corCAR1","hetroscedastic","Placebo","WEEK 4",-0.00339628126806175,0.0126689175795644,1433,-0.0282478937316327,0.0214553311955092
"MONO","corCompSymm","hetroscedastic","Placebo","WEEK 4",-0.00482567505795819,0.0129238276970394,1433,-0.030177324514646,0.0205259743987296
"MONO","corSymm","hetroscedastic","Placebo","WEEK 4",-0.00356149671052261,0.0128435981229094,1398,-0.0287562993716049,0.0216333059505596
"MONO","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 4",0.0106381882176151,0.013422589886963,1433,-0.0156918435339782,0.0369682199692084
"MONO","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 4",0.010593294898564,0.0137312439657021,1433,-0.0163421991193951,0.0375287889165232
"MONO","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 4",0.0110742711510282,0.0135725761316835,1398,-0.0155505402116321,0.0376990825136884
